827,"Accardo, Jeremy",Toronto Blue Jays,P,392200.00,a,0
828,"Coats, Buck",Toronto Blue Jays,OF,392100.00,a,0
829,"Cordero, Chad",Washington Nationals,P,6200000.00,n,1
830,"Johnson, Nick",Washington Nationals,1B,5500000.00,n,1
831,"Kearns, Austin",Washington Nationals,OF,5000000.00,n,1
832,"Lo Duca, Paul",Washington Nationals,C,5000000.00,n,1
833,"Young, Dmitri",Washington Nationals,1B,5000000.00,n,1
834,"Lopez, Felipe",Washington Nationals,2B,4900000.00,n,1
835,"Guzman, Cristian",Washington Nationals,SS,4200000.00,n,1
836,"Pena, Wily Mo",Washington Nationals,OF,2000000.00,n,1
837,"Ayala, Luis",Washington Nationals,P,1700000.00,n,1
838,"Belliard, Ronnie",Washington Nationals,2B,1600000.00,n,1
839,"Mackowiak, Ron",Washington Nationals,OF,1500000.00,n,1
840,"Colome, Jesus",Washington Nationals,P,1250000.00,n,1
841,"Estrada, Johnny",Washington Nationals,C,1250000.00,n,1
842,"Rauch, Jon",Washington Nationals,P,1200000.00,n,1
843,"Boone, Aaron",Washington Nationals,1B,1000000.00,n,1
844,"Redding, Tim",Washington Nationals,P,1000000.00,n,1
845,"King, Ray",Washington Nationals,P,850000.00,n,0
846,"Perez, Odalis",Washington Nationals,P,850000.00,n,0
847,"Harris, Willie",Washington Nationals,OF,800000.00,n,0
848,"Zimmerman, Ryan",Washington Nationals,3B,465000.00,n,0
849,"Wagner, Ryan",Washington Nationals,P,450000.00,n,0
850,"Rivera, Saul",Washington Nationals,P,436000.00,n,0
851,"Chico, Matt",Washington Nationals,P,409000.00,n,0
852,"Bergmann, Jason",Washington Nationals,P,404000.00,n,0
853,"Milledge, Lastings",Washington Nationals,OF,402500.00,n,0
854,"Hill, Shawn",Washington Nationals,P,402000.00,n,0
855,"Flores, Jesus",Washington Nationals,C,400000.00,n,0
856,"Hanrahan, Joel",Washington Nationals,P,400000.00,n,0
857,"Dukes, Elijah",Washington Nationals,OF,392500.00,n,0
,,,,3112100.88,,429
,,,,4178114.87,,
